,ID,AEP_MW
105062,,6454.582099951856
105063,,28108.276398595925
105064,,25272.22022563011
105065,,6113.940232433617
105066,,1329.8447660858528
105067,,
105068,,
105069,,
105070,,
105071,,
105072,,
105073,,
105074,,
105075,,
105076,,
105077,,
105078,,
105079,,
105080,,
105081,,
105082,,
105083,,
105084,,490.04133182571326
105085,,553.4361193065602
105086,,6455.676344373958
105087,,28113.041590855893
105088,,25276.50462167431
105089,,6114.976727886429
105090,,1330.0702144874713
105091,,
105092,,
105093,,
105094,,
105095,,
105096,,
105097,,
105098,,
105099,,
105100,,
105101,,
105102,,
105103,,
105104,,
105105,,
105106,,
105107,,
105108,,490.12439438420364
105109,,553.5299273530352
105110,,6456.77058879606
105111,,28117.80678311587
105112,,25280.789017718515
105113,,6116.0132233392405
105114,,1330.2956628890902
105115,,
105116,,
105117,,
105118,,
105119,,
105120,,
105121,,
105122,,
105123,,
105124,,
105125,,
105126,,
105127,,
105128,,
105129,,
105130,,
105131,,
105132,,490.20745694269397
105133,,553.6237353995102
105134,,6457.86483321816
105135,,28122.57197537584
105136,,25285.073413762715
105137,,6117.049718792052
105138,,1330.5211112907084
105139,,
105140,,
105141,,
105142,,
105143,,
105144,,
105145,,
105146,,
105147,,
105148,,
105149,,
105150,,
105151,,
105152,,
105153,,
105154,,
105155,,
105156,,490.29051950118435
105157,,553.7175434459851
105158,,6458.959077640262
105159,,28127.33716763581
105160,,25289.35780980692
105161,,6118.086214244864
105162,,1330.746559692327
105163,,
105164,,
105165,,
105166,,
105167,,
105168,,
105169,,
105170,,
105171,,
105172,,
105173,,
105174,,
105175,,
105176,,
105177,,
105178,,
105179,,
105180,,490.37358205967473
105181,,553.8113514924603
105182,,6460.053322062362
105183,,28132.102359895784
105184,,25293.642205851123
105185,,6119.122709697676
105186,,1330.9720080939458
105187,,
105188,,
105189,,
105190,,
105191,,
105192,,
105193,,
105194,,
105195,,
105196,,
105197,,
105198,,
105199,,
105200,,
105201,,
105202,,
105203,,
105204,,490.456644618165
105205,,553.9051595389352
105206,,6461.147566484464
105207,,28136.867552155752
105208,,25297.92660189532
105209,,6120.159205150488
105210,,1331.1974564955644
105211,,
105212,,
105213,,
105214,,
105215,,
105216,,
105217,,
105218,,
105219,,
105220,,
105221,,
105222,,
105223,,
105224,,
105225,,
105226,,
105227,,
105228,,490.5397071766554
105229,,553.9989675854101
105230,,6462.241810906565
105231,,28141.63274441573
105232,,25302.210997939525
105233,,6121.1957006033
105234,,1331.422904897183
105235,,
105236,,
105237,,
105238,,
105239,,
105240,,
105241,,
105242,,
105243,,
105244,,
105245,,
105246,,
105247,,
105248,,
105249,,
105250,,
105251,,
105252,,490.62276973514577
105253,,554.0927756318852
105254,,6463.336055328667
105255,,28146.397936675698
105256,,25306.49539398372
105257,,6122.232196056111
105258,,1331.6483532988013
105259,,
105260,,
105261,,
105262,,
105263,,
105264,,
105265,,
105266,,
105267,,
105268,,
105269,,
105270,,
105271,,
105272,,
105273,,
105274,,
105275,,
105276,,490.70583229363615
105277,,554.1865836783602
105278,,6464.430299750768
105279,,28151.163128935674
105280,,25310.779790027926
105281,,6123.268691508923
105282,,1331.87380170042
105283,,
105284,,
105285,,
105286,,
105287,,
105288,,
105289,,
105290,,
105291,,
105292,,
105293,,
105294,,
105295,,
105296,,
105297,,
105298,,
105299,,
105300,,490.78889485212653
105301,,554.2803917248352
105302,,6465.524544172869
105303,,28155.928321195646
105304,,25315.06418607213
105305,,6124.305186961736
105306,,1332.0992501020387
105307,,
105308,,
105309,,
105310,,
105311,,
105312,,
105313,,
105314,,
105315,,
105316,,
105317,,
105318,,
105319,,
105320,,
105321,,
105322,,
105323,,
105324,,490.8719574106168
105325,,554.3741997713101
105326,,6466.618788594971
105327,,28160.693513455615
105328,,25319.34858211633
105329,,6125.341682414547
105330,,1332.3246985036571
105331,,
105332,,
105333,,
105334,,
105335,,
105336,,
105337,,
105338,,
105339,,
105340,,
105341,,
105342,,
105343,,
105344,,
105345,,
105346,,
105347,,
105348,,490.9550199691072
105349,,554.4680078177853
105350,,6467.713033017071
105351,,28165.458705715588
105352,,25323.632978160535
105353,,6126.37817786736
105354,,1332.5501469052756
105355,,
105356,,
105357,,
105358,,
105359,,
105360,,
105361,,
105362,,
105363,,
105364,,
105365,,
105366,,
105367,,
105368,,
105369,,
105370,,
105371,,
105372,,
105373,,491.1211450860879
105374,,554.6556239107351
105375,,6469.901521861273
105376,,28174.989090235533
105377,,25332.20177024894
105378,,6128.451168772983
105379,,1333.001043708513
105380,,
105381,,
105382,,
105383,,
105384,,
105385,,
105386,,
105387,,
105388,,
105389,,
105390,,
105391,,
105392,,
105393,,
105394,,
105395,,
105396,,
105397,,491.2042076445783
105398,,554.7494319572103
105399,,6470.995766283375
105400,,28179.75428249551
105401,,25336.486166293143
105402,,6129.487664225796
105403,,1333.2264921101316
105404,,
105405,,
105406,,
105407,,
105408,,
105409,,
105410,,
105411,,
105412,,
105413,,
105414,,
105415,,
105416,,
105417,,
105418,,
105419,,
105420,,
105421,,491.2872702030686
105422,,554.8432400036852
105423,,6472.090010705477
105424,,28184.519474755478
105425,,25340.77056233734
105426,,6130.524159678607
105427,,1333.4519405117499
105428,,
105429,,
105430,,
105431,,
105432,,
105433,,
105434,,
105435,,
105436,,
105437,,
105438,,
105439,,
105440,,
105441,,
105442,,
105443,,
105444,,
105445,,491.370332761559
105446,,554.9370480501602
105447,,6473.184255127578
105448,,28189.28466701545
105449,,25345.054958381545
105450,,6131.5606551314195
105451,,1333.6773889133688
105452,,
105453,,
105454,,
105455,,
105456,,
105457,,
105458,,
105459,,
105460,,
105461,,
105462,,
105463,,
105464,,
105465,,
105466,,
105467,,
105468,,
105469,,491.45339532004925
105470,,555.0308560966351
105471,,6474.2784995496795
105472,,28194.04985927542
105473,,25349.33935442574
105474,,6132.59715058423
105475,,1333.9028373149872
105476,,
105477,,
105478,,
105479,,
105480,,
105481,,
105482,,
105483,,
105484,,
105485,,
105486,,
105487,,
105488,,
105489,,
105490,,
105491,,
105492,,
105493,,491.53645787853964
105494,,555.1246641431102
105495,,6475.37274397178
105496,,28198.815051535392
105497,,25353.623750469946
105498,,6133.633646037043
105499,,1334.128285716606
105500,,
105501,,
105502,,
105503,,
105504,,
105505,,
105506,,
105507,,
105508,,
105509,,
105510,,
105511,,
105512,,
105513,,
105514,,
105515,,
105516,,
105517,,491.61952043703
105518,,555.2184721895852
105519,,6476.466988393882
105520,,28203.580243795368
105521,,25357.90814651415
105522,,6134.670141489854
105523,,1334.3537341182243
105524,,
105525,,
105526,,
105527,,
105528,,
105529,,
105530,,
105531,,
105532,,
105533,,
105534,,
105535,,
105536,,
105537,,
105538,,
105539,,
105540,,
105541,,491.7025829955204
105542,,555.3122802360601
105543,,6477.561232815984
105544,,28208.345436055337
105545,,25362.19254255835
105546,,6135.706636942667
105547,,1334.579182519843
105548,,
105549,,
105550,,
105551,,
105552,,
105553,,
105554,,
105555,,
105556,,
105557,,
105558,,
105559,,
105560,,
105561,,
105562,,
105563,,
105564,,
105565,,491.7856455540108
105566,,555.4060882825352
105567,,6478.655477238084
105568,,28213.110628315313
105569,,25366.476938602555
105570,,6136.743132395478
105571,,1334.8046309214615
105572,,
105573,,
105574,,
105575,,
105576,,
105577,,
105578,,
105579,,
105580,,
105581,,
105582,,
105583,,
105584,,
105585,,
105586,,
105587,,
105588,,
105589,,491.86870811250105
105590,,555.4998963290102
105591,,6479.749721660186
105592,,28217.875820575282
105593,,25370.761334646755
105594,,6137.77962784829
105595,,1335.0300793230801
105596,,
105597,,
105598,,
105599,,
105600,,
105601,,
105602,,
105603,,
105604,,
105605,,
105606,,
105607,,
105608,,
105609,,
105610,,
105611,,
105612,,
105613,,491.95177067099144
105614,,555.5937043754852
105615,,6480.843966082286
105616,,28222.641012835255
105617,,25375.04573069096
105618,,6138.816123301102
105619,,1335.2555277246986
105620,,
105621,,
105622,,
105623,,
105624,,
105625,,
105626,,
105627,,
105628,,
105629,,
105630,,
105631,,
105632,,
105633,,
105634,,
105635,,
105636,,
105637,,492.0348332294818
105638,,555.6875124219602
105639,,6481.938210504388
105640,,28227.406205095227
105641,,25379.330126735164
105642,,6139.852618753914
105643,,1335.4809761263173
105644,,
105645,,
105646,,
105647,,
105648,,
105649,,
105650,,
105651,,
105652,,
105653,,
105654,,
105655,,
105656,,
105657,,
105658,,
105659,,
105660,,
105661,,492.11789578797215
105662,,555.7813204684352
105663,,6483.032454926489
105664,,28232.171397355196
105665,,25383.61452277936
105666,,6140.889114206726
105667,,1335.7064245279357
105668,,
105669,,
105670,,
105671,,
105672,,
105673,,
105674,,
105675,,
105676,,
105677,,
105678,,
105679,,
105680,,
105681,,
105682,,
105683,,
105684,,
105685,,492.2009583464625
105686,,555.8751285149102
105687,,6484.126699348591
105688,,28236.936589615172
105689,,25387.898918823565
105690,,6141.925609659538
105691,,1335.9318729295546
105692,,
105693,,
105694,,
105695,,
105696,,
105697,,
105698,,
105699,,
105700,,
105701,,
105702,,
105703,,
105704,,
105705,,
105706,,
105707,,
105708,,
105709,,492.28402090495285
105710,,555.9689365613851
105711,,6485.220943770692
105712,,28241.70178187514
105713,,25392.18331486776
105714,,6142.9621051123495
105715,,1336.1573213311729
105716,,
105717,,
105718,,
105719,,
105720,,
105721,,
105722,,
105723,,
105724,,
105725,,
105726,,
105727,,
105728,,
105729,,
105730,,
105731,,
105732,,
105733,,492.36708346344324
105734,,556.0627446078602
105735,,6486.315188192793
105736,,28246.466974135117
105737,,25396.467710911966
105738,,6143.998600565161
105739,,1336.3827697327915
105740,,
105741,,
105742,,
105743,,
105744,,
105745,,
105746,,
105747,,
105748,,
105749,,
105750,,
105751,,
105752,,
105753,,
105754,,
105755,,
105756,,
105757,,492.4501460219336
105758,,556.1565526543352
105759,,6487.409432614895
105760,,28251.232166395086
105761,,25400.75210695617
105762,,6145.035096017973
105763,,1336.6082181344102
105764,,
105765,,
105766,,
105767,,
105768,,
105769,,
105770,,
105771,,
105772,,
105773,,
105774,,
105775,,
105776,,
105777,,
105778,,
105779,,
105780,,
105781,,492.533208580424
105782,,556.2503607008101
105783,,6488.503677036995
105784,,28255.99735865506
105785,,25405.03650300037
105786,,6146.071591470785
105787,,1336.8336665360289
105788,,
105789,,
105790,,
105791,,
105792,,
105793,,
105794,,
105795,,
105796,,
105797,,
105798,,
105799,,
105800,,
105801,,
105802,,
105803,,
105804,,
105805,,492.6162711389144
105806,,556.3441687472852
105807,,6489.597921459097
105808,,28260.762550915028
105809,,25409.320899044575
105810,,6147.1080869235975
105811,,1337.0591149376473
105812,,
105813,,
105814,,
105815,,
105816,,
105817,,
105818,,
105819,,
105820,,
105821,,
105822,,
105823,,
105824,,
105825,,
105826,,
105827,,
105828,,
105829,,492.69933369740465
105830,,556.4379767937602
105831,,6490.692165881197
105832,,28265.527743175
105833,,25413.605295088775
105834,,6148.144582376408
105835,,1337.2845633392658
105836,,
105837,,
105838,,
105839,,
105840,,
105841,,
105842,,
105843,,
105844,,
105845,,
105846,,
105847,,
105848,,
105849,,
105850,,
105851,,
105852,,
105853,,492.78239625589504
105854,,556.5317848402351
105855,,6491.786410303299
105856,,28270.29293543497
105857,,25417.88969113298
105858,,6149.181077829222
105859,,1337.5100117408845
105860,,
105861,,
105862,,
105863,,
105864,,
105865,,
105866,,
105867,,
105868,,
105869,,
105870,,
105871,,
105872,,
105873,,
105874,,
105875,,
105876,,
105877,,492.8654588143853
105878,,556.6255928867101
105879,,6492.880654725401
105880,,28275.058127694945
105881,,25422.174087177176
105882,,6150.217573282032
105883,,1337.735460142503
105884,,
105885,,
105886,,
105887,,
105888,,
105889,,
105890,,
105891,,
105892,,
105893,,
105894,,
105895,,
105896,,
105897,,
105898,,
105899,,
105900,,
105901,,
105902,,492.9485213728757
105903,,556.7194009331852
105904,,6493.974899147502
105905,,28279.823319954914
105906,,25426.45848322138
105907,,6151.254068734845
105908,,1337.9609085441216
105909,,
105910,,
105911,,
105912,,
105913,,
105914,,
105915,,
105916,,
105917,,
105918,,
105919,,
105920,,
105921,,
105922,,
105923,,
105924,,
105925,,
105926,,493.0315839313661
105927,,556.8132089796602
105928,,6495.0691435696035
105929,,28284.58851221489
105930,,25430.742879265585
105931,,6152.290564187657
105932,,1338.18635694574
105933,,
105934,,
105935,,
105936,,
105937,,
105938,,
105939,,
105940,,
105941,,
105942,,
105943,,
105944,,
105945,,
105946,,
105947,,
105948,,
105949,,
105950,,493.1146464898564
105951,,556.9070170261351
105952,,6496.163387991704
105953,,28289.35370447486
105954,,25435.02727530978
105955,,6153.327059640469
105956,,1338.4118053473587
105957,,
105958,,
105959,,
105960,,
105961,,
105962,,
105963,,
105964,,
105965,,
105966,,
105967,,
105968,,
105969,,
105970,,
105971,,
105972,,
105973,,
105974,,493.1977090483468
105975,,557.0008250726102
105976,,6497.257632413806
105977,,28294.11889673483
105978,,25439.311671353986
105979,,6154.36355509328
105980,,1338.6372537489774
105981,,
105982,,
105983,,
105984,,
105985,,
105986,,
105987,,
105988,,
105989,,
105990,,
105991,,
105992,,
105993,,
105994,,
105995,,
105996,,
105997,,
105998,,493.2807716068371
105999,,557.0946331190852
106000,,6498.351876835906
106001,,28298.884088994804
106002,,25443.596067398186
106003,,6155.400050546092
106004,,1338.8627021505959
106005,,
106006,,
106007,,
106008,,
106009,,
106010,,
106011,,
106012,,
106013,,
106014,,
106015,,
106016,,
106017,,
106018,,
106019,,
106020,,
106021,,
106022,,493.3638341653275
106023,,557.1884411655601
106024,,6499.446121258008
106025,,28303.649281254773
106026,,25447.88046344239
106027,,6156.436545998904
106028,,1339.0881505522143
106029,,
106030,,
106031,,
106032,,
106033,,
106034,,
106035,,
106036,,
106037,,
106038,,
106039,,
106040,,
106041,,
106042,,
106043,,
106044,,
106045,,
106046,,493.4468967238179
106047,,557.2822492120351
106048,,6500.54036568011
106049,,28308.41447351475
106050,,25452.164859486595
106051,,6157.473041451716
106052,,1339.3135989538332
106053,,
106054,,
106055,,
106056,,
106057,,
106058,,
106059,,
106060,,
106061,,
106062,,
106063,,
106064,,
106065,,
106066,,
106067,,
106068,,
106069,,
106070,,493.52995928230825
106071,,557.3760572585101
106072,,6501.63461010221
106073,,28313.179665774718
106074,,25456.449255530795
106075,,6158.5095369045275
106076,,1339.5390473554517
106077,,
106078,,
106079,,
106080,,
106081,,
106082,,
106083,,
106084,,
106085,,
106086,,
106087,,
106088,,
106089,,
106090,,
106091,,
106092,,
106093,,
106094,,493.61302184079864
106095,,557.4698653049852
106096,,6502.728854524312
106097,,28317.944858034694
106098,,25460.733651575
106099,,6159.546032357339
106100,,1339.7644957570703
106101,,
106102,,
106103,,
106104,,
106105,,
106106,,
106107,,
106108,,
106109,,
106110,,
106111,,
106112,,
106113,,
106114,,
106115,,
106116,,
106117,,
106118,,493.6960843992889
106119,,557.5636733514601
106120,,6503.823098946413
106121,,28322.710050294663
106122,,25465.018047619196
106123,,6160.582527810151
106124,,1339.9899441586886
106125,,
106126,,
106127,,
106128,,
106129,,
106130,,
106131,,
106132,,
106133,,
106134,,
106135,,
106136,,
106137,,
106138,,
106139,,
106140,,
106141,,
106142,,493.7791469577793
106143,,557.657481397935
106144,,6504.917343368515
106145,,28327.475242554636
106146,,25469.3024436634
106147,,6161.619023262963
106148,,1340.2153925603075
106149,,
106150,,
106151,,
106152,,
106153,,
106154,,
106155,,
106156,,
106157,,
106158,,
106159,,
106160,,
106161,,
106162,,
106163,,
106164,,
106165,,
106166,,493.8622095162697
106167,,557.7512894444102
106168,,6506.011587790616
106169,,28332.24043481461
106170,,25473.586839707605
106171,,6162.6555187157755
106172,,1340.440840961926
106173,,
106174,,
106175,,
106176,,
106177,,
106178,,
106179,,
106180,,
106181,,
106182,,
106183,,
106184,,
106185,,
106186,,
106187,,
106188,,
106189,,
106190,,493.94527207475994
106191,,557.8450974908851
106192,,6507.105832212717
106193,,28337.005627074577
106194,,25477.8712357518
106195,,6163.692014168586
106196,,1340.6662893635446
106197,,
106198,,
106199,,
106200,,
106201,,
106202,,
106203,,
106204,,
106205,,
106206,,
106207,,
106208,,
106209,,
106210,,
106211,,
106212,,
106213,,
106214,,494.0283346332503
106215,,557.9389055373601
106216,,6508.200076634819
106217,,28341.770819334553
106218,,25482.155631796006
106219,,6164.7285096214
106220,,1340.891737765163
106221,,
106222,,
106223,,
106224,,
106225,,
106226,,
106227,,
106228,,
106229,,
106230,,
106231,,
106232,,
106233,,
106234,,
106235,,
106236,,
106237,,
106238,,494.11139719174065
106239,,558.0327135838351
106240,,6509.294321056919
106241,,28346.536011594522
106242,,25486.440027840206
106243,,6165.76500507421
106244,,1341.1171861667817
106245,,
106246,,
106247,,
106248,,
106249,,
106250,,
106251,,
106252,,
106253,,
106254,,
106255,,
106256,,
106257,,
106258,,
106259,,
106260,,
106261,,
106262,,494.19445975023103
106263,,558.1265216303102
106264,,6510.388565479021
106265,,28351.3012038545
106266,,25490.72442388441
106267,,6166.801500527023
106268,,1341.3426345684002
106269,,
106270,,
106271,,
106272,,
106273,,
106274,,
106275,,
106276,,
106277,,
106278,,
106279,,
106280,,
106281,,
106282,,
106283,,
106284,,
106285,,
106286,,494.2775223087214
106287,,558.2203296767851
106288,,6511.482809901123
106289,,28356.06639611447
